epoch,accuracy,loss,val_accuracy,val_loss
0,0.584761917591095,0.978807270526886,0.6805194616317749,0.7528528571128845
1,0.5955555438995361,0.8153842091560364,0.6805194616317749,0.6686903834342957
2,0.626031756401062,0.7404065728187561,0.6805194616317749,0.61555016040802
3,0.6438094973564148,0.7267839908599854,0.6805194616317749,0.6100174188613892
4,0.6368253827095032,0.7056384086608887,0.6805194616317749,0.605739176273346
5,0.6406348943710327,0.6929038763046265,0.6727272868156433,0.6064325571060181
6,0.6431745886802673,0.6825167536735535,0.6805194616317749,0.5729852914810181
7,0.6736508011817932,0.6365907192230225,0.6805194616317749,0.5654288530349731
8,0.6768254041671753,0.6117556691169739,0.6857143044471741,0.5467242002487183
9,0.682539701461792,0.6191856265068054,0.7090908885002136,0.5400160551071167
10,0.6907936334609985,0.6115148663520813,0.7194805145263672,0.5228179097175598
11,0.7022222280502319,0.5862411260604858,0.6935064792633057,0.5365472435951233
12,0.7003174424171448,0.5989469289779663,0.6987013220787048,0.550615131855011
13,0.7212698459625244,0.5681056380271912,0.7428571581840515,0.5040733218193054
14,0.7511110901832581,0.5345754623413086,0.7532467246055603,0.49646973609924316
15,0.7225396633148193,0.5625302791595459,0.7298701405525208,0.5092771649360657
16,0.7174603343009949,0.566704273223877,0.7454545497894287,0.4909239113330841
17,0.747936487197876,0.5362858176231384,0.7532467246055603,0.4917353391647339
18,0.7447618842124939,0.5457234978675842,0.7506493330001831,0.4826259911060333
19,0.7657142877578735,0.4978272616863251,0.7636363506317139,0.47675222158432007
20,0.7695237994194031,0.4793669283390045,0.7662337422370911,0.4705605208873749
21,0.7828571200370789,0.4834957420825958,0.7454545497894287,0.48101434111595154
22,0.789206326007843,0.46371057629585266,0.7662337422370911,0.48349615931510925
23,0.7815873026847839,0.5015479922294617,0.768831193447113,0.4676756262779236
24,0.7682539820671082,0.5030109882354736,0.7610389590263367,0.47582730650901794
25,0.7936508059501648,0.44035959243774414,0.768831193447113,0.5034639239311218
26,0.7587301731109619,0.5212976932525635,0.7818182110786438,0.4628831744194031
27,0.7809523940086365,0.4807545244693756,0.7272727489471436,0.4860219657421112
28,0.7911111116409302,0.4544815421104431,0.7584415674209595,0.45086655020713806
29,0.7879365086555481,0.44507309794425964,0.7662337422370911,0.4522683620452881
30,0.7987301349639893,0.4345724582672119,0.7792207598686218,0.46055054664611816
31,0.8006349205970764,0.4421755373477936,0.7740259766578674,0.4544825255870819
32,0.807619035243988,0.4365532100200653,0.7662337422370911,0.4438409209251404
33,0.8088889122009277,0.42084142565727234,0.7766233682632446,0.4401398003101349
34,0.8342857360839844,0.38663458824157715,0.7922077775001526,0.46295732259750366
35,0.8171428442001343,0.4189647138118744,0.7064934968948364,0.703595757484436
36,0.7485714554786682,0.5170146822929382,0.7116883397102356,0.5242271423339844
37,0.8209523558616638,0.40204983949661255,0.7792207598686218,0.47005194425582886
38,0.8196825385093689,0.4208756983280182,0.7636363506317139,0.49665331840515137
39,0.8019047379493713,0.4402674734592438,0.7662337422370911,0.44832438230514526
40,0.8342857360839844,0.37909606099128723,0.7636363506317139,0.45064812898635864
41,0.8577777743339539,0.35860249400138855,0.7220779061317444,0.5401412844657898
42,0.8628571629524231,0.36177369952201843,0.7922077775001526,0.47306355834007263
43,0.8380952477455139,0.371770441532135,0.784415602684021,0.47969672083854675
