epoch,accuracy,loss,val_accuracy,val_loss
0,0.6139682531356812,0.8897728323936462,0.6909090876579285,0.582398533821106
1,0.6450793743133545,0.858546257019043,0.7090908885002136,0.5397668480873108
2,0.6609523892402649,0.8099843263626099,0.6805194616317749,0.5704777836799622
3,0.6736508011817932,0.7719392776489258,0.7402597665786743,0.5266028046607971
4,0.6907936334609985,0.7402801513671875,0.7142857313156128,0.535942554473877
5,0.6965079307556152,0.6957696080207825,0.7220779061317444,0.5034262537956238
6,0.7212698459625244,0.6447384357452393,0.7298701405525208,0.5102244019508362
7,0.6971428394317627,0.6751244068145752,0.6779220700263977,0.5585607290267944
8,0.7085714340209961,0.6621912717819214,0.7194805145263672,0.5462890863418579
9,0.743492066860199,0.594405472278595,0.7220779061317444,0.4983329474925995
10,0.743492066860199,0.577504575252533,0.7272727489471436,0.49674856662750244
11,0.7269841432571411,0.6402913928031921,0.7116883397102356,0.5420548319816589
12,0.7517460584640503,0.5897300243377686,0.7428571581840515,0.4689546227455139
13,0.7415872812271118,0.5626080632209778,0.7532467246055603,0.47011739015579224
14,0.7733333110809326,0.5426838994026184,0.768831193447113,0.44895127415657043
15,0.780317485332489,0.5172776579856873,0.7870129942893982,0.4636317789554596
16,0.7580952644348145,0.5277565121650696,0.7636363506317139,0.5120753645896912
17,0.7815873026847839,0.5283593535423279,0.7610389590263367,0.4468482732772827
18,0.7765079140663147,0.5202468037605286,0.7376623153686523,0.4882393181324005
19,0.7987301349639893,0.4880094826221466,0.7584415674209595,0.4461931586265564
20,0.7930158972740173,0.47157567739486694,0.71688312292099,0.49923205375671387
21,0.7860317230224609,0.48052990436553955,0.7194805145263672,0.533300518989563
22,0.7885714173316956,0.473806768655777,0.7298701405525208,0.4774188995361328
23,0.8146031498908997,0.43969273567199707,0.7402597665786743,0.459993839263916
24,0.8063492178916931,0.44173336029052734,0.7480519413948059,0.46058714389801025
25,0.8057143092155457,0.43625062704086304,0.7038961052894592,0.5455215573310852
26,0.8177777528762817,0.41772446036338806,0.784415602684021,0.4520956873893738
27,0.8247619271278381,0.3842237591743469,0.7220779061317444,0.5187255144119263
28,0.8279365301132202,0.3931834101676941,0.732467532157898,0.500266969203949
29,0.8330158591270447,0.396988183259964,0.7480519413948059,0.456185907125473
