epoch,accuracy,loss,val_accuracy,val_loss
0,0.5657142996788025,3.6932311058044434,0.6805194616317749,0.7726319432258606
1,0.5885714292526245,1.0773333311080933,0.6805194616317749,0.6277190446853638
2,0.5980952382087708,0.9348174929618835,0.6805194616317749,0.6543142199516296
3,0.6114285588264465,0.8285898566246033,0.6805194616317749,0.6422394514083862
4,0.6012698411941528,0.7977370619773865,0.6805194616317749,0.6402750015258789
5,0.6285714507102966,0.7361297011375427,0.6805194616317749,0.6396960616111755
6,0.641269862651825,0.7115548849105835,0.6805194616317749,0.6273213028907776
7,0.6355555653572083,0.6937691569328308,0.6805194616317749,0.6284563541412354
8,0.6399999856948853,0.6743443012237549,0.6805194616317749,0.6275067329406738
9,0.6609523892402649,0.6540555953979492,0.6805194616317749,0.6275072693824768
10,0.6660317182540894,0.6526120901107788,0.6805194616317749,0.6284494400024414
11,0.6850793361663818,0.6393433213233948,0.6805194616317749,0.6291797757148743
12,0.6920635104179382,0.6285049319267273,0.6805194616317749,0.6283652782440186
13,0.6939682364463806,0.623852550983429,0.6805194616317749,0.6312994956970215
14,0.6920635104179382,0.6246224641799927,0.6805194616317749,0.6346393823623657
15,0.6952381134033203,0.6201617121696472,0.6805194616317749,0.6279004812240601
16,0.6952381134033203,0.6213006377220154,0.6805194616317749,0.6268534660339355
17,0.6946031451225281,0.6228861808776855,0.6805194616317749,0.6251087784767151
18,0.6946031451225281,0.6186453700065613,0.6805194616317749,0.6263008713722229
19,0.6984127163887024,0.6223735213279724,0.6805194616317749,0.6280794739723206
20,0.6977777481079102,0.6219339966773987,0.6805194616317749,0.6217769384384155
21,0.6952381134033203,0.6210880279541016,0.6805194616317749,0.6226057410240173
22,0.6939682364463806,0.6220373511314392,0.6805194616317749,0.6195554137229919
23,0.6901587247848511,0.6181519627571106,0.6805194616317749,0.622958779335022
24,0.7003174424171448,0.6120280027389526,0.6805194616317749,0.6080759167671204
25,0.6946031451225281,0.6219937205314636,0.6805194616317749,0.626434862613678
26,0.6984127163887024,0.6126465797424316,0.6805194616317749,0.6112557053565979
27,0.7028571367263794,0.6050074100494385,0.6805194616317749,0.6003421545028687
28,0.7085714340209961,0.5927967429161072,0.6805194616317749,0.5950197577476501
29,0.7003174424171448,0.5894111394882202,0.6805194616317749,0.565924346446991
30,0.6996825337409973,0.5791034698486328,0.6805194616317749,0.5701297521591187
31,0.725079357624054,0.5594519376754761,0.6909090876579285,0.5431170463562012
32,0.7092063426971436,0.595737099647522,0.6805194616317749,0.5978132486343384
33,0.7200000286102295,0.5708246231079102,0.6805194616317749,0.5878892540931702
34,0.7085714340209961,0.5880157947540283,0.6805194616317749,0.5904112458229065
35,0.7200000286102295,0.5790367722511292,0.6805194616317749,0.6040807366371155
36,0.7333333492279053,0.5840115547180176,0.6805194616317749,0.6233874559402466
37,0.7047619223594666,0.6093655228614807,0.6805194616317749,0.6074182391166687
38,0.6952381134033203,0.6205225586891174,0.6805194616317749,0.608327329158783
39,0.6895238161087036,0.60504549741745,0.6805194616317749,0.5894865393638611
40,0.6920635104179382,0.6143807172775269,0.6805194616317749,0.6096554398536682
41,0.6907936334609985,0.6009003520011902,0.6805194616317749,0.6153256297111511
