epoch,accuracy,loss,val_accuracy,val_loss
0,0.612063467502594,1.1807191371917725,0.5948051810264587,0.6775193810462952
1,0.6463491916656494,0.6946773529052734,0.6805194616317749,0.6314605474472046
2,0.6730158925056458,0.6543768048286438,0.6467532515525818,0.6159905195236206
3,0.6888889074325562,0.5845555663108826,0.6623376607894897,0.5896303057670593
4,0.7041270136833191,0.5651706457138062,0.6701298952102661,0.5804403424263
5,0.7263492345809937,0.5221061110496521,0.6935064792633057,0.5532853603363037
6,0.7365079522132874,0.5206129550933838,0.7064934968948364,0.537013590335846
7,0.7460317611694336,0.5068261027336121,0.7246752977371216,0.5199926495552063
8,0.7542856931686401,0.5032790899276733,0.7272727489471436,0.5090837478637695
9,0.761904776096344,0.486051470041275,0.732467532157898,0.5049606561660767
10,0.766349196434021,0.48633885383605957,0.7350649237632751,0.5000388622283936
11,0.7771428823471069,0.47497662901878357,0.7480519413948059,0.48968857526779175
12,0.7733333110809326,0.4699919521808624,0.7610389590263367,0.4898483455181122
13,0.7936508059501648,0.44499507546424866,0.7584415674209595,0.4751252830028534
14,0.7949206233024597,0.4367178976535797,0.7428571581840515,0.498169869184494
15,0.7923809289932251,0.45441490411758423,0.768831193447113,0.47241678833961487
16,0.800000011920929,0.4403953552246094,0.7636363506317139,0.46305716037750244
17,0.822857141494751,0.4167833924293518,0.7402597665786743,0.5176736116409302
18,0.7841269969940186,0.4485752284526825,0.732467532157898,0.4960322082042694
19,0.8025397062301636,0.41947221755981445,0.7714285850524902,0.45767173171043396
20,0.8361904621124268,0.3929969370365143,0.768831193447113,0.48353639245033264
21,0.807619035243988,0.4159345030784607,0.7506493330001831,0.495194673538208
22,0.8095238208770752,0.4279404282569885,0.7194805145263672,0.48717060685157776
23,0.8463491797447205,0.37728357315063477,0.7974026203155518,0.4642244875431061
24,0.8304761648178101,0.39067450165748596,0.7974026203155518,0.46080148220062256
25,0.821587324142456,0.39898574352264404,0.7402597665786743,0.4706297218799591
26,0.8495237827301025,0.36017879843711853,0.7974026203155518,0.44831907749176025
27,0.8476190567016602,0.36626437306404114,0.7506493330001831,0.4976208209991455
28,0.8266666531562805,0.37985262274742126,0.7740259766578674,0.44214561581611633
29,0.8546031713485718,0.34706056118011475,0.768831193447113,0.5256876349449158
30,0.8380952477455139,0.35950812697410583,0.7636363506317139,0.4985303282737732
31,0.8349206447601318,0.3776376247406006,0.7922077775001526,0.4442567527294159
32,0.8399999737739563,0.36116310954093933,0.7610389590263367,0.44514209032058716
33,0.8482539653778076,0.35004231333732605,0.768831193447113,0.4348098933696747
34,0.8666666746139526,0.3302513062953949,0.7870129942893982,0.437393456697464
35,0.8609523773193359,0.3201533854007721,0.7870129942893982,0.46765193343162537
36,0.8679364919662476,0.3192744851112366,0.7896103858947754,0.44541463255882263
37,0.8876190185546875,0.29253149032592773,0.7818182110786438,0.4575454890727997
38,0.883809506893158,0.28650709986686707,0.7870129942893982,0.49461591243743896
39,0.8819047808647156,0.2854655683040619,0.7818182110786438,0.5093019008636475
40,0.8958730101585388,0.26943230628967285,0.7922077775001526,0.452238529920578
41,0.9098412990570068,0.2413671314716339,0.7896103858947754,0.45146000385284424
42,0.9104762077331543,0.2457144409418106,0.7922077775001526,0.46024513244628906
43,0.920634925365448,0.21789094805717468,0.7870129942893982,0.48972952365875244
