epoch,accuracy,loss,val_accuracy,val_loss
0,0.6165079474449158,0.9261660575866699,0.6805194616317749,0.638717770576477
1,0.650158703327179,0.6722027659416199,0.6805194616317749,0.6101927757263184
2,0.6895238161087036,0.6185979247093201,0.6805194616317749,0.5995152592658997
3,0.7073016166687012,0.578862726688385,0.6831169128417969,0.576878547668457
4,0.7130158543586731,0.5702077746391296,0.6805194616317749,0.5809699892997742
5,0.7231746315956116,0.5531813502311707,0.701298713684082,0.5424341559410095
6,0.7111111283302307,0.5283728241920471,0.6805194616317749,0.5483489036560059
7,0.6971428394317627,0.5313298106193542,0.6805194616317749,0.541824460029602
8,0.6958730220794678,0.5355342626571655,0.6805194616317749,0.5244117975234985
9,0.6958730220794678,0.5279701948165894,0.6805194616317749,0.5282588005065918
10,0.7041270136833191,0.5137350559234619,0.7428571581840515,0.5448508262634277
11,0.7130158543586731,0.4972986876964569,0.732467532157898,0.5064885020256042
12,0.725079357624054,0.5035838484764099,0.7220779061317444,0.5049422383308411
13,0.7034920454025269,0.5139427781105042,0.7402597665786743,0.5145756006240845
14,0.7631745934486389,0.4717980623245239,0.7428571581840515,0.49598583579063416
15,0.7409523725509644,0.4821103811264038,0.7532467246055603,0.498270720243454
16,0.6996825337409973,0.5030372142791748,0.6701298952102661,0.5653205513954163
17,0.6609523892402649,0.5284766554832458,0.7506493330001831,0.5039388537406921
18,0.6723809242248535,0.5141921043395996,0.7558441758155823,0.514504611492157
19,0.6926984190940857,0.504010021686554,0.6805194616317749,0.5479294657707214
20,0.6952381134033203,0.5283629298210144,0.6805194616317749,0.5055256485939026
21,0.6958730220794678,0.5099706053733826,0.6805194616317749,0.525507390499115
22,0.6958730220794678,0.5190719366073608,0.6805194616317749,0.4996699392795563
23,0.6958730220794678,0.5004218220710754,0.6805194616317749,0.4991583228111267
24,0.6958730220794678,0.49297627806663513,0.6805194616317749,0.4941544234752655
25,0.6977777481079102,0.44700539112091064,0.6805194616317749,0.4963815212249756
26,0.7828571200370789,0.4367142915725708,0.7714285850524902,0.49134957790374756
27,0.7784126996994019,0.42984676361083984,0.7428571581840515,0.5137349367141724
28,0.7765079140663147,0.4369695484638214,0.7038961052894592,0.515946090221405
29,0.7409523725509644,0.46653786301612854,0.7194805145263672,0.5100786685943604
30,0.7473015785217285,0.45307105779647827,0.7662337422370911,0.48481956124305725
31,0.804444432258606,0.39973482489585876,0.7610389590263367,0.4742130935192108
32,0.7701587080955505,0.4223273992538452,0.7740259766578674,0.48628681898117065
33,0.7841269969940186,0.41723451018333435,0.701298713684082,0.5036894083023071
34,0.6882539391517639,0.48059096932411194,0.7246752977371216,0.5196094512939453
35,0.7447618842124939,0.45237037539482117,0.7610389590263367,0.4790057837963104
36,0.7911111116409302,0.40279871225357056,0.7532467246055603,0.4792829751968384
37,0.7739682793617249,0.41342300176620483,0.732467532157898,0.4999302923679352
38,0.7225396633148193,0.4549194872379303,0.7142857313156128,0.5021073222160339
39,0.7993651032447815,0.3978073000907898,0.7636363506317139,0.48586374521255493
40,0.8101587295532227,0.3807325065135956,0.7610389590263367,0.5369836688041687
41,0.7936508059501648,0.39228853583335876,0.7636363506317139,0.479923278093338
