epoch,accuracy,loss,val_accuracy,val_loss
0,0.6247618794441223,0.7048723697662354,0.6805194616317749,0.6252864599227905
1,0.6711111068725586,0.635863721370697,0.6805194616317749,0.6173080205917358
2,0.686984121799469,0.6200255155563354,0.6831169128417969,0.6085718870162964
3,0.6926984190940857,0.5914199948310852,0.6467532515525818,0.5952171683311462
4,0.6946031451225281,0.570915699005127,0.6805194616317749,0.5819056630134583
5,0.6946031451225281,0.5774692893028259,0.6805194616317749,0.5678548812866211
6,0.7034920454025269,0.5537526607513428,0.6805194616317749,0.5674149394035339
7,0.7200000286102295,0.5431753396987915,0.6727272868156433,0.5503070950508118
8,0.7041270136833191,0.5439282059669495,0.6909090876579285,0.5428690910339355
9,0.7257142663002014,0.5211753845214844,0.6857143044471741,0.5315520167350769
10,0.7352380752563477,0.5205050110816956,0.7038961052894592,0.5326164960861206
11,0.7415872812271118,0.5063503384590149,0.7220779061317444,0.5157966613769531
12,0.7542856931686401,0.49889373779296875,0.7402597665786743,0.4989437758922577
13,0.7460317611694336,0.4858444631099701,0.7532467246055603,0.5005592107772827
14,0.784761905670166,0.4620504379272461,0.7740259766578674,0.48760315775871277
15,0.7834920883178711,0.45683932304382324,0.7402597665786743,0.4888756275177002
16,0.7758730053901672,0.4661095142364502,0.7350649237632751,0.4911065399646759
17,0.7758730053901672,0.46532711386680603,0.7506493330001831,0.4991719424724579
18,0.7574602961540222,0.473370760679245,0.7116883397102356,0.5089799761772156
19,0.7701587080955505,0.47837308049201965,0.7766233682632446,0.49310022592544556
20,0.7396825551986694,0.49147942662239075,0.7220779061317444,0.5086635947227478
21,0.761904776096344,0.47026246786117554,0.7610389590263367,0.4814949035644531
22,0.746666669845581,0.4747414290904999,0.7766233682632446,0.4763478934764862
23,0.7625396847724915,0.460458904504776,0.7792207598686218,0.4741879403591156
24,0.7834920883178711,0.44604969024658203,0.7350649237632751,0.49935585260391235
25,0.7568253874778748,0.4638919234275818,0.6545454263687134,0.5508642792701721
26,0.7720634937286377,0.43917062878608704,0.7922077775001526,0.47086086869239807
27,0.7574602961540222,0.4459778070449829,0.7584415674209595,0.4828711450099945
28,0.766349196434021,0.45274215936660767,0.7766233682632446,0.4691011607646942
29,0.7980952262878418,0.4137210547924042,0.768831193447113,0.4622044861316681
30,0.7644444704055786,0.4425325095653534,0.7896103858947754,0.4603593647480011
31,0.7822222113609314,0.42714160680770874,0.7766233682632446,0.46696171164512634
32,0.7473015785217285,0.4633543789386749,0.7454545497894287,0.48858171701431274
33,0.7307936549186707,0.4617997705936432,0.7428571581840515,0.4851670563220978
34,0.780317485332489,0.4299779236316681,0.7740259766578674,0.47385120391845703
35,0.8126984238624573,0.4021581709384918,0.7714285850524902,0.4851972162723541
36,0.7796825170516968,0.4217264950275421,0.7818182110786438,0.45764288306236267
37,0.789206326007843,0.4079957604408264,0.7662337422370911,0.4606076776981354
38,0.7911111116409302,0.4125646650791168,0.7818182110786438,0.46006903052330017
39,0.803174614906311,0.3999026417732239,0.7532467246055603,0.4765271544456482
40,0.7771428823471069,0.4191335439682007,0.7870129942893982,0.46548235416412354
41,0.8126984238624573,0.38126417994499207,0.7818182110786438,0.4645194411277771
42,0.822857141494751,0.3674832284450531,0.7662337422370911,0.4588785469532013
43,0.7790476083755493,0.43002480268478394,0.7740259766578674,0.4592078924179077
44,0.7758730053901672,0.42634472250938416,0.7584415674209595,0.507016122341156
45,0.8374603390693665,0.36533311009407043,0.7766233682632446,0.5026907920837402
46,0.8406349420547485,0.34796130657196045,0.7922077775001526,0.4481063783168793
47,0.8126984238624573,0.3691193163394928,0.7792207598686218,0.467417448759079
48,0.8546031713485718,0.33009403944015503,0.7584415674209595,0.5812891125679016
49,0.8406349420547485,0.3434111177921295,0.7818182110786438,0.5157232284545898
