epoch,accuracy,loss,val_accuracy,val_loss
0,0.671746015548706,0.6953349113464355,0.6805194616317749,0.6291453838348389
1,0.6755555272102356,0.6295737028121948,0.6805194616317749,0.6697085499763489
2,0.6730158925056458,0.6141595840454102,0.6805194616317749,0.6142264008522034
3,0.7041270136833191,0.5697636008262634,0.6233766078948975,0.619812548160553
4,0.7358730435371399,0.5308676958084106,0.649350643157959,0.5820484757423401
5,0.7599999904632568,0.49271875619888306,0.6649350523948669,0.5782319903373718
6,0.780317485332489,0.4680163264274597,0.6831169128417969,0.5272194743156433
7,0.7930158972740173,0.4485665559768677,0.7116883397102356,0.5331838726997375
8,0.804444432258606,0.4233664572238922,0.7428571581840515,0.4804022014141083
9,0.8266666531562805,0.4050682485103607,0.5974025726318359,0.9108819365501404
10,0.7695237994194031,0.4851493239402771,0.7558441758155823,0.4543972611427307
11,0.8628571629524231,0.3577510714530945,0.71688312292099,0.5715479850769043
12,0.8565079569816589,0.36999619007110596,0.6675324440002441,0.6844832897186279
13,0.8533333539962769,0.36379358172416687,0.7662337422370911,0.4725644290447235
14,0.8025397062301636,0.4236571192741394,0.7402597665786743,0.4801926910877228
15,0.8380952477455139,0.3817812204360962,0.7610389590263367,0.4535371959209442
16,0.8088889122009277,0.404096394777298,0.7922077775001526,0.4671899080276489
17,0.8787301778793335,0.3132367730140686,0.7428571581840515,0.5330541133880615
18,0.8558729887008667,0.3387620449066162,0.732467532157898,0.5593162178993225
19,0.8495237827301025,0.3589329421520233,0.768831193447113,0.44296059012413025
20,0.8565079569816589,0.3446842133998871,0.7896103858947754,0.4298485815525055
21,0.8711110949516296,0.32978925108909607,0.7818182110786438,0.5296609997749329
22,0.879365086555481,0.30431801080703735,0.7870129942893982,0.5194210410118103
23,0.8882539868354797,0.28242215514183044,0.7454545497894287,0.5479586720466614
24,0.879365086555481,0.29402801394462585,0.7922077775001526,0.45554113388061523
25,0.8711110949516296,0.32607099413871765,0.7974026203155518,0.4707900881767273
26,0.8660317659378052,0.31809499859809875,0.7740259766578674,0.5907310843467712
27,0.8958730101585388,0.2598780393600464,0.784415602684021,0.5776962041854858
28,0.9085714221000671,0.23956221342086792,0.7662337422370911,0.5341538190841675
29,0.9231746196746826,0.21871595084667206,0.7766233682632446,0.5263081192970276
30,0.9238095283508301,0.21425952017307281,0.7506493330001831,0.6201371550559998
