epoch,accuracy,loss,val_accuracy,val_loss
0,0.648888885974884,0.7958655953407288,0.6805194616317749,0.655159592628479
1,0.6749206185340881,0.6676102876663208,0.6805194616317749,0.62811678647995
2,0.6888889074325562,0.6379358768463135,0.6805194616317749,0.6280205845832825
3,0.6838095188140869,0.6333938241004944,0.6805194616317749,0.630929708480835
4,0.682539701461792,0.6350736021995544,0.6805194616317749,0.6324014663696289
5,0.6965079307556152,0.6321965456008911,0.6805194616317749,0.6330997347831726
6,0.6895238161087036,0.6349305510520935,0.6805194616317749,0.634696364402771
7,0.6895238161087036,0.6318781971931458,0.6805194616317749,0.629254937171936
8,0.6907936334609985,0.632016122341156,0.6805194616317749,0.6290500164031982
9,0.6863492131233215,0.6345620155334473,0.6805194616317749,0.6307536959648132
10,0.6907936334609985,0.6342474818229675,0.6805194616317749,0.6330216526985168
11,0.691428542137146,0.6256986856460571,0.6805194616317749,0.6312181949615479
12,0.6952381134033203,0.633557915687561,0.6805194616317749,0.6303240656852722
