epoch,accuracy,loss,val_accuracy,val_loss
0,0.5822222232818604,1.7516547441482544,0.6805194616317749,0.6693620681762695
1,0.644444465637207,0.7194579243659973,0.6805194616317749,0.630486011505127
2,0.653333306312561,0.6929250359535217,0.6805194616317749,0.6142643094062805
3,0.6520634889602661,0.674718976020813,0.6675324440002441,0.6037102341651917
4,0.6539682745933533,0.6543577313423157,0.6805194616317749,0.7312740087509155
5,0.6768254041671753,0.6340641379356384,0.6831169128417969,0.5788061618804932
6,0.7060317397117615,0.5676499605178833,0.6779220700263977,0.5593194365501404
7,0.725079357624054,0.562479555606842,0.6779220700263977,0.5867202877998352
8,0.7104762196540833,0.5500580072402954,0.6831169128417969,0.742034375667572
9,0.7295238375663757,0.5165324807167053,0.6935064792633057,0.7273728251457214
10,0.7580952644348145,0.5059249997138977,0.7532467246055603,0.5058769583702087
11,0.7504761815071106,0.5063764452934265,0.7558441758155823,0.49161142110824585
12,0.7492063641548157,0.5091999769210815,0.7298701405525208,0.5259376764297485
13,0.7904762029647827,0.46942242980003357,0.7220779061317444,0.6703048348426819
14,0.7765079140663147,0.48079439997673035,0.7402597665786743,0.5412732362747192
15,0.7746031880378723,0.4734833836555481,0.71688312292099,0.6216955184936523
16,0.7638095021247864,0.47956427931785583,0.701298713684082,0.5732232928276062
17,0.7860317230224609,0.45137742161750793,0.7246752977371216,0.6073296666145325
18,0.7917460203170776,0.45292961597442627,0.7116883397102356,0.596258819103241
19,0.7873015999794006,0.44234928488731384,0.7350649237632751,0.6090092062950134
20,0.8050793409347534,0.4188311994075775,0.71688312292099,0.5828477144241333
21,0.8165079355239868,0.40667399764060974,0.7740259766578674,0.4654800295829773
22,0.8203174471855164,0.3858855366706848,0.784415602684021,0.48048338294029236
23,0.7911111116409302,0.444304496049881,0.7558441758155823,0.5163021087646484
24,0.8222222328186035,0.38911405205726624,0.7376623153686523,0.5374947190284729
25,0.8101587295532227,0.4029614329338074,0.7246752977371216,1.3929649591445923
26,0.8209523558616638,0.39053815603256226,0.784415602684021,0.5479503273963928
27,0.8304761648178101,0.38286811113357544,0.7740259766578674,0.44068801403045654
28,0.8393650650978088,0.3867364227771759,0.7610389590263367,0.47262564301490784
29,0.8463491797447205,0.37100446224212646,0.7636363506317139,0.5211293697357178
30,0.8387301564216614,0.36856600642204285,0.7636363506317139,0.5527085065841675
31,0.8393650650978088,0.34947749972343445,0.768831193447113,0.5864527821540833
32,0.8711110949516296,0.3012470602989197,0.7584415674209595,0.5009506940841675
33,0.8768253922462463,0.29364266991615295,0.7870129942893982,0.6936634182929993
34,0.8768253922462463,0.294320672750473,0.7272727489471436,0.6154682636260986
35,0.8450793623924255,0.35848692059516907,0.7740259766578674,0.5650056600570679
36,0.8533333539962769,0.31923049688339233,0.7584415674209595,0.5695227384567261
37,0.8558729887008667,0.3241947889328003,0.7584415674209595,0.5044545531272888
