epoch,accuracy,loss,val_accuracy,val_loss
0,0.6088888645172119,0.9350508451461792,0.6805194616317749,0.6778090596199036
1,0.6609523892402649,0.6415839195251465,0.6701298952102661,0.6018437147140503
2,0.6857143044471741,0.603886067867279,0.6831169128417969,0.5970737338066101
3,0.7073016166687012,0.5780547261238098,0.6753246784210205,0.564152717590332
4,0.7219047546386719,0.5356899499893188,0.6935064792633057,0.5258775353431702
5,0.7625396847724915,0.4882771670818329,0.7090908885002136,0.5324795246124268
6,0.7688888907432556,0.46849796175956726,0.7064934968948364,0.5347937345504761
7,0.7911111116409302,0.46880871057510376,0.6753246784210205,0.5822889804840088
8,0.7815873026847839,0.4552443027496338,0.732467532157898,0.4827518165111542
9,0.7923809289932251,0.433988481760025,0.7402597665786743,0.46836057305336
10,0.8158730268478394,0.4082447588443756,0.6857143044471741,0.5573840737342834
11,0.8330158591270447,0.3934836685657501,0.6727272868156433,0.5865793824195862
12,0.8368253707885742,0.3877160847187042,0.7558441758155823,0.46414074301719666
13,0.8514285683631897,0.349900484085083,0.7532467246055603,0.46654555201530457
14,0.8469841480255127,0.3552248179912567,0.6675324440002441,0.5808128714561462
15,0.8533333539962769,0.348113477230072,0.7792207598686218,0.4379337430000305
16,0.88698410987854,0.29910746216773987,0.7610389590263367,0.465493768453598
17,0.8952381014823914,0.27725520730018616,0.7636363506317139,0.471760630607605
18,0.8920634984970093,0.26725465059280396,0.7584415674209595,0.4686043858528137
19,0.9180952310562134,0.2345835268497467,0.7818182110786438,0.45126086473464966
20,0.8996825218200684,0.25862911343574524,0.7896103858947754,0.45401695370674133
21,0.9282539486885071,0.2025265097618103,0.7480519413948059,0.5369696021080017
22,0.9339682459831238,0.18623380362987518,0.7480519413948059,0.5256808400154114
23,0.9403174519538879,0.18350361287593842,0.768831193447113,0.5276110172271729
24,0.9365079402923584,0.18594352900981903,0.7636363506317139,0.5024072527885437
25,0.902222216129303,0.2331109642982483,0.6259739995002747,0.8453294634819031
