epoch,accuracy,loss,val_accuracy,val_loss
0,0.6241269707679749,0.9013341069221497,0.6805194616317749,0.7583921551704407
1,0.6546031832695007,0.7633947134017944,0.6779220700263977,0.6278033256530762
2,0.6609523892402649,0.7040785551071167,0.6805194616317749,0.568713366985321
3,0.6895238161087036,0.6665180325508118,0.6935064792633057,0.5664449334144592
4,0.7130158543586731,0.6116644740104675,0.7064934968948364,0.5415493845939636
5,0.7320634722709656,0.5727852582931519,0.7454545497894287,0.49681174755096436
6,0.7517460584640503,0.5431897640228271,0.7480519413948059,0.4955012798309326
7,0.7650793790817261,0.5238553881645203,0.732467532157898,0.5382179021835327
8,0.7593650817871094,0.5497841835021973,0.7402597665786743,0.5128509402275085
9,0.7784126996994019,0.4997115731239319,0.7220779061317444,0.6693047285079956
10,0.8038095235824585,0.4565342962741852,0.768831193447113,0.47846218943595886
11,0.8038095235824585,0.44696375727653503,0.7870129942893982,0.5320562720298767
12,0.8025397062301636,0.458396852016449,0.768831193447113,0.44499510526657104
13,0.8082539439201355,0.43033498525619507,0.7454545497894287,0.5498790144920349
14,0.8088889122009277,0.4177621901035309,0.6857143044471741,0.611018717288971
15,0.8450793623924255,0.3613664209842682,0.7662337422370911,0.4926823675632477
16,0.8558729887008667,0.35830509662628174,0.768831193447113,0.4531600773334503
17,0.8349206447601318,0.37627682089805603,0.7870129942893982,0.5156106352806091
18,0.8558729887008667,0.32174065709114075,0.7480519413948059,0.48828884959220886
19,0.879365086555481,0.2902119755744934,0.7506493330001831,0.6092411279678345
20,0.8711110949516296,0.29926595091819763,0.768831193447113,0.4821102023124695
21,0.8806349039077759,0.28755468130111694,0.7532467246055603,0.47741255164146423
22,0.8926984071731567,0.27461862564086914,0.7610389590263367,0.5177549123764038
