epoch,accuracy,loss,val_accuracy,val_loss
0,0.6723809242248535,0.6521234512329102,0.6805194616317749,0.6238099932670593
1,0.6882539391517639,0.6328996419906616,0.6805194616317749,0.6191623210906982
2,0.6920635104179382,0.6209412813186646,0.6805194616317749,0.6163649559020996
3,0.6926984190940857,0.613902747631073,0.6805194616317749,0.6134687662124634
4,0.6971428394317627,0.5780239105224609,0.6779220700263977,0.5578089356422424
5,0.7079365253448486,0.5434006452560425,0.71688312292099,0.5271228551864624
6,0.7561904788017273,0.4993496835231781,0.6805194616317749,0.5428402423858643
7,0.784761905670166,0.47677791118621826,0.7064934968948364,0.5091791152954102
8,0.784761905670166,0.45814064145088196,0.6909090876579285,0.552621066570282
9,0.7898412942886353,0.4513930678367615,0.7246752977371216,0.4878554046154022
10,0.8095238208770752,0.4373740553855896,0.7558441758155823,0.4703412353992462
11,0.8114285469055176,0.43154940009117126,0.7116883397102356,0.5274078845977783
12,0.8241269588470459,0.41034001111984253,0.7662337422370911,0.4711129665374756
13,0.8292063474655151,0.40332117676734924,0.7350649237632751,0.4877273440361023
14,0.8311111330986023,0.40404826402664185,0.6857143044471741,0.5753616094589233
15,0.8342857360839844,0.39725497364997864,0.7636363506317139,0.4605002701282501
16,0.8584126830101013,0.3615944981575012,0.7454545497894287,0.5081008076667786
17,0.8463491797447205,0.3715318739414215,0.7662337422370911,0.47909826040267944
18,0.8444444537162781,0.3648068308830261,0.7636363506317139,0.45287883281707764
19,0.8653967976570129,0.3414904475212097,0.768831193447113,0.4812820553779602
20,0.8819047808647156,0.32520419359207153,0.7766233682632446,0.46079668402671814
21,0.8844444155693054,0.30932193994522095,0.7532467246055603,0.5008789300918579
22,0.8958730101585388,0.28748172521591187,0.7714285850524902,0.45657098293304443
23,0.9003174901008606,0.2815026640892029,0.7766233682632446,0.45361486077308655
24,0.9111111164093018,0.2569175958633423,0.8077921867370605,0.4781620502471924
25,0.8850793838500977,0.3007948398590088,0.7870129942893982,0.47630754113197327
26,0.8920634984970093,0.2793627083301544,0.784415602684021,0.4632280170917511
27,0.9104762077331543,0.2542172074317932,0.7792207598686218,0.4734422564506531
28,0.9180952310562134,0.23243315517902374,0.7870129942893982,0.4626673460006714
