epoch,accuracy,loss,val_accuracy,val_loss
0,0.589206337928772,2.7433547973632812,0.6025974154472351,0.6833813190460205
1,0.6469841003417969,0.6817973256111145,0.6805194616317749,0.6233569979667664
2,0.6730158925056458,0.6611857414245605,0.6805194616317749,0.6467564702033997
3,0.6768254041671753,0.6362587809562683,0.6805194616317749,0.6274082064628601
4,0.6806349158287048,0.6281614899635315,0.6805194616317749,0.6459807753562927
5,0.6806349158287048,0.6173901557922363,0.6805194616317749,0.5973189473152161
6,0.7060317397117615,0.5676157474517822,0.6883116960525513,0.553397536277771
7,0.723809540271759,0.5571224093437195,0.6805194616317749,0.5520293116569519
8,0.7346031665802002,0.5371857285499573,0.7272727489471436,0.5031214952468872
9,0.7492063641548157,0.5124925374984741,0.7142857313156128,0.5251444578170776
10,0.7765079140663147,0.47494199872016907,0.7298701405525208,0.5005427598953247
11,0.7682539820671082,0.4919462203979492,0.7376623153686523,0.5013448596000671
12,0.7758730053901672,0.48168623447418213,0.7714285850524902,0.4603440463542938
13,0.8050793409347534,0.43937063217163086,0.6545454263687134,0.6310920715332031
14,0.7866666913032532,0.45381027460098267,0.7298701405525208,0.4915717840194702
15,0.8152381181716919,0.4155578017234802,0.7974026203155518,0.4660708010196686
16,0.7993651032447815,0.4442569613456726,0.6415584683418274,0.5962610244750977
17,0.7326984405517578,0.5205753445625305,0.7402597665786743,0.5199838876724243
18,0.7911111116409302,0.46415236592292786,0.649350643157959,0.6198976635932922
19,0.784761905670166,0.4729951024055481,0.5896103978157043,0.7652946710586548
20,0.7987301349639893,0.433305561542511,0.7194805145263672,0.5632133483886719
21,0.8139682412147522,0.4352421164512634,0.7818182110786438,0.45310717821121216
22,0.8088889122009277,0.4258999228477478,0.7064934968948364,0.5532590746879578
23,0.8107936382293701,0.4116894006729126,0.7818182110786438,0.4488264322280884
24,0.8552380800247192,0.34432253241539,0.6727272868156433,0.682029128074646
25,0.8038095235824585,0.4487440288066864,0.4987013041973114,0.7090156078338623
26,0.7657142877578735,0.4618750512599945,0.7428571581840515,0.4935648441314697
27,0.8476190567016602,0.3615466058254242,0.649350643157959,0.6592369079589844
28,0.821587324142456,0.40410688519477844,0.7532467246055603,0.45437169075012207
29,0.807619035243988,0.40312349796295166,0.7142857313156128,0.4865403473377228
30,0.8196825385093689,0.40172258019447327,0.7766233682632446,0.45076826214790344
31,0.8139682412147522,0.4184584617614746,0.7766233682632446,0.49154871702194214
32,0.8006349205970764,0.40922459959983826,0.7454545497894287,0.5323584675788879
33,0.8749206066131592,0.3015235960483551,0.7558441758155823,0.4907248020172119
